path,category,keep_public,reason,contains_stale_claim,contains_internal_process_text,contains_private_or_machine_specific_info,action
results/raw/20260911T201150740528Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r8__s42__01a09219-0e54-7373-88a5-76204a8dd07b/environment/raw_environment.txt,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T201150740528Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r8__s42__01a09219-0e54-7373-88a5-76204a8dd07b/environment/vm_stat_after.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T201150740528Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r8__s42__01a09219-0e54-7373-88a5-76204a8dd07b/environment/vm_stat_before.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T201150740528Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r8__s42__01a09219-0e54-7373-88a5-76204a8dd07b/logs/stderr.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T201150740528Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r8__s42__01a09219-0e54-7373-88a5-76204a8dd07b/logs/stdout.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T201150740528Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r8__s42__01a09219-0e54-7373-88a5-76204a8dd07b/manifest.sha256,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T201150740528Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r8__s42__01a09219-0e54-7373-88a5-76204a8dd07b/result.json,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T201150740528Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r8__s42__01a09219-0e54-7373-88a5-76204a8dd07b/step_timings.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T201150740528Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r8__s42__01a09219-0e54-7373-88a5-76204a8dd07b/system_monitor.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T201150740528Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r8__s42__01a09219-0e54-7373-88a5-76204a8dd07b/training_metrics.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T203648798393Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r8__s123__01a0922f-ea1e-7e5a-9eca-6792b6d7bd7f/command.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T203648798393Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r8__s123__01a0922f-ea1e-7e5a-9eca-6792b6d7bd7f/config.yaml,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T203648798393Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r8__s123__01a0922f-ea1e-7e5a-9eca-6792b6d7bd7f/effective_config.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T203648798393Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r8__s123__01a0922f-ea1e-7e5a-9eca-6792b6d7bd7f/environment/raw_environment.txt,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T203648798393Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r8__s123__01a0922f-ea1e-7e5a-9eca-6792b6d7bd7f/environment/vm_stat_after.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T203648798393Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r8__s123__01a0922f-ea1e-7e5a-9eca-6792b6d7bd7f/environment/vm_stat_before.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T203648798393Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r8__s123__01a0922f-ea1e-7e5a-9eca-6792b6d7bd7f/logs/stderr.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T203648798393Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r8__s123__01a0922f-ea1e-7e5a-9eca-6792b6d7bd7f/logs/stdout.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T203648798393Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r8__s123__01a0922f-ea1e-7e5a-9eca-6792b6d7bd7f/manifest.sha256,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T203648798393Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r8__s123__01a0922f-ea1e-7e5a-9eca-6792b6d7bd7f/result.json,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T203648798393Z__mlx-community-qwen3-4b-4bit__qlora-q4__ctx512__b1-ga1__r8__s123__01a0922f-ea1e-7e5a-9eca-6792b6d7bd7f/system_monitor.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T204908355472Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0923b-3303-77bc-a728-898f5a3bbce8/command.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T204908355472Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0923b-3303-77bc-a728-898f5a3bbce8/config.yaml,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T204908355472Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0923b-3303-77bc-a728-898f5a3bbce8/effective_config.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T204908355472Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0923b-3303-77bc-a728-898f5a3bbce8/environment/raw_environment.txt,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T204908355472Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0923b-3303-77bc-a728-898f5a3bbce8/environment/vm_stat_after.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T204908355472Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0923b-3303-77bc-a728-898f5a3bbce8/environment/vm_stat_before.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T204908355472Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0923b-3303-77bc-a728-898f5a3bbce8/logs/stderr.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T204908355472Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0923b-3303-77bc-a728-898f5a3bbce8/logs/stdout.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T204908355472Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0923b-3303-77bc-a728-898f5a3bbce8/manifest.sha256,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T204908355472Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0923b-3303-77bc-a728-898f5a3bbce8/result.json,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T204908355472Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0923b-3303-77bc-a728-898f5a3bbce8/step_timings.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T204908355472Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0923b-3303-77bc-a728-898f5a3bbce8/system_monitor.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T204908355472Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0923b-3303-77bc-a728-898f5a3bbce8/training_metrics.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T205646972887Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a09242-327d-7917-b98b-f8d333a6cb0f/command.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T205646972887Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a09242-327d-7917-b98b-f8d333a6cb0f/config.yaml,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T205646972887Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a09242-327d-7917-b98b-f8d333a6cb0f/effective_config.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T205646972887Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a09242-327d-7917-b98b-f8d333a6cb0f/environment/raw_environment.txt,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T205646972887Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a09242-327d-7917-b98b-f8d333a6cb0f/environment/vm_stat_after.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T205646972887Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a09242-327d-7917-b98b-f8d333a6cb0f/environment/vm_stat_before.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T205646972887Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a09242-327d-7917-b98b-f8d333a6cb0f/logs/stderr.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T205646972887Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a09242-327d-7917-b98b-f8d333a6cb0f/logs/stdout.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T205646972887Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a09242-327d-7917-b98b-f8d333a6cb0f/manifest.sha256,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T205646972887Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a09242-327d-7917-b98b-f8d333a6cb0f/result.json,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T205646972887Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a09242-327d-7917-b98b-f8d333a6cb0f/step_timings.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T205646972887Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a09242-327d-7917-b98b-f8d333a6cb0f/system_monitor.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T205646972887Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a09242-327d-7917-b98b-f8d333a6cb0f/training_metrics.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T210822672354Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s2026__01a0924c-d010-7cd4-a9ec-5fe8231f633b/command.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T210822672354Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s2026__01a0924c-d010-7cd4-a9ec-5fe8231f633b/config.yaml,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T210822672354Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s2026__01a0924c-d010-7cd4-a9ec-5fe8231f633b/effective_config.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T210822672354Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s2026__01a0924c-d010-7cd4-a9ec-5fe8231f633b/environment/raw_environment.txt,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T210822672354Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s2026__01a0924c-d010-7cd4-a9ec-5fe8231f633b/environment/vm_stat_after.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T210822672354Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s2026__01a0924c-d010-7cd4-a9ec-5fe8231f633b/environment/vm_stat_before.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T210822672354Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s2026__01a0924c-d010-7cd4-a9ec-5fe8231f633b/logs/stderr.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T210822672354Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s2026__01a0924c-d010-7cd4-a9ec-5fe8231f633b/logs/stdout.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T210822672354Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s2026__01a0924c-d010-7cd4-a9ec-5fe8231f633b/manifest.sha256,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T210822672354Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s2026__01a0924c-d010-7cd4-a9ec-5fe8231f633b/result.json,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T210822672354Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s2026__01a0924c-d010-7cd4-a9ec-5fe8231f633b/step_timings.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T210822672354Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s2026__01a0924c-d010-7cd4-a9ec-5fe8231f633b/system_monitor.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T210822672354Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s2026__01a0924c-d010-7cd4-a9ec-5fe8231f633b/training_metrics.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T215934133340Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0927b-adf5-7032-82cf-26011657a862/command.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T215934133340Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0927b-adf5-7032-82cf-26011657a862/config.yaml,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T215934133340Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0927b-adf5-7032-82cf-26011657a862/effective_config.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T215934133340Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0927b-adf5-7032-82cf-26011657a862/environment/raw_environment.txt,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T215934133340Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0927b-adf5-7032-82cf-26011657a862/environment/vm_stat_after.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T215934133340Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0927b-adf5-7032-82cf-26011657a862/environment/vm_stat_before.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T215934133340Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0927b-adf5-7032-82cf-26011657a862/logs/stderr.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T215934133340Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0927b-adf5-7032-82cf-26011657a862/logs/stdout.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T215934133340Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0927b-adf5-7032-82cf-26011657a862/manifest.sha256,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T215934133340Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0927b-adf5-7032-82cf-26011657a862/result.json,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T215934133340Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0927b-adf5-7032-82cf-26011657a862/step_timings.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T215934133340Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0927b-adf5-7032-82cf-26011657a862/system_monitor.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T215934133340Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s42__01a0927b-adf5-7032-82cf-26011657a862/training_metrics.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T220239149628Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a0927e-80ad-7ced-b20e-c20c70dfa79d/command.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T220239149628Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a0927e-80ad-7ced-b20e-c20c70dfa79d/config.yaml,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T220239149628Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a0927e-80ad-7ced-b20e-c20c70dfa79d/effective_config.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T220239149628Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a0927e-80ad-7ced-b20e-c20c70dfa79d/environment/raw_environment.txt,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T220239149628Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a0927e-80ad-7ced-b20e-c20c70dfa79d/environment/vm_stat_after.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T220239149628Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a0927e-80ad-7ced-b20e-c20c70dfa79d/environment/vm_stat_before.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T220239149628Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a0927e-80ad-7ced-b20e-c20c70dfa79d/logs/stderr.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T220239149628Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a0927e-80ad-7ced-b20e-c20c70dfa79d/logs/stdout.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T220239149628Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a0927e-80ad-7ced-b20e-c20c70dfa79d/manifest.sha256,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T220239149628Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a0927e-80ad-7ced-b20e-c20c70dfa79d/result.json,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T220239149628Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a0927e-80ad-7ced-b20e-c20c70dfa79d/step_timings.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T220239149628Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a0927e-80ad-7ced-b20e-c20c70dfa79d/system_monitor.jsonl,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T220239149628Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s123__01a0927e-80ad-7ced-b20e-c20c70dfa79d/training_metrics.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T220546189282Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s2026__01a09281-5b4d-77c3-829e-83f6f7f16bc7/command.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T220546189282Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s2026__01a09281-5b4d-77c3-829e-83f6f7f16bc7/config.yaml,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T220546189282Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s2026__01a09281-5b4d-77c3-829e-83f6f7f16bc7/effective_config.json,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T220546189282Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s2026__01a09281-5b4d-77c3-829e-83f6f7f16bc7/environment/raw_environment.txt,PUBLIC_CORE,true,Scientific record is retained; identifier and device-path fields require separate evidence-preserving privacy remediation before publication.,false,false,true,REWRITE
results/raw/20260911T220546189282Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s2026__01a09281-5b4d-77c3-829e-83f6f7f16bc7/environment/vm_stat_after.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T220546189282Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s2026__01a09281-5b4d-77c3-829e-83f6f7f16bc7/environment/vm_stat_before.txt,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
results/raw/20260911T220546189282Z__qwen-qwen3-0-6b__full-qnone__ctx512__b1-ga1__rna__s2026__01a09281-5b4d-77c3-829e-83f6f7f16bc7/logs/stderr.log,PUBLIC_CORE,true,"Allowlisted code, configuration, data, raw evidence, generated result, or project metadata.",false,false,false,KEEP
